# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 3
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
4215,0.598253222702871,3.353907778252222,-0.9437993430056826,0.8210574444827027,2.425319985653607,0.3061200991300047,2500.0,2500.0,1968.598794415169,-500.0,0.5226161189336783,0.9689796288408946,0.0,1.7122459271668624,2.0,0.028216510654666,0.0070131813338382,0.0,0,0.0,0.0,0.0,0,0.327718223583461,0.0,1,0,0,6,0.43104224844608596,0.20676203782457003,-0.20676203782457003,0.736
4216,0.4784403279123177,2.237331334581417,-0.0791088650841708,0.5708883677952308,2.8597196084737684,0.5108430658227503,1733.5463880171874,1688.6377206086695,514.0097293446024,227.70810276613705,0.660795469727976,0.621928793804463,0.2010774763193229,1.6627994461726665,1.5955698174230686,0.0133259669155085,0.0389413720188262,0.3962602227481954,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4350741307498938,0.20676203782457003,-0.20676203782457003,0.736
4217,0.5,2.4378116813559894,0.0,0.2996626557644515,2.104276901213984,0.697589092477503,1000.0,1229.2575553675022,1000.0,857.6177704864203,0.6729939507828866,0.3918600755452261,0.3495203872888883,1.29654163497527,1.6462608647706582,0.0124006525068501,0.002689644814251,0.0,0,0.0,0.0,0.0,0,0.0,0.0880298714656263,0,0,0,6,0.3581194042038604,0.20676203782457003,-0.20676203782457003,0.736
4218,0.2720951511584436,3.5255247782596264,-0.6019367706672232,0.5211363900758716,1.614539971327685,0.0,1720.975669484439,2140.4526945789275,185.57315624864415,-326.28427039101416,0.4986589574634643,0.8897575419815544,0.0,1.333703784543832,0.9800402875042296,0.0158116171590208,0.0190151254350154,0.0,0,0.0,0.0,0.2127370252519971,0,0.0,0.0325191374162821,0,0,0,6,0.3673680095687223,0.20676203782457003,-0.20676203782457003,0.736
4219,0.6841867811654491,3.141592653589793,0.0,0.5,3.141592653589793,0.0,1083.894507400038,1772.414035464155,1009.022515755895,514.2157739406314,0.5,0.7313031498076141,0.206380212145484,1.5,1.0468317942476673,0.0129830932839064,0.0034638686531093,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.20676203782457003,-0.20676203782457003,0.736
4220,0.1541153625173358,5.674593981312451,1.5707963267948966,0.4787456334563336,1.6623621485371878,0.3682397354470337,1454.9866508765615,2420.385570488436,2116.6507382414397,1284.9177008771155,0.6075541683275011,0.7121754022270907,0.5048208069201976,2.5117359580734524,1.6258808229505006,0.0226852685309176,0.0325651096797427,0.30756213392929,0,0.0,0.0,0.0,0,0.2046370967741935,0.0,1,0,0,6,0.44189407239432255,0.20676203782457003,-0.20676203782457003,0.736
4221,0.7896680043940237,3.681311169819314,0.7469854490618599,0.2132343317943474,2.612947417972113,1.5707963267948966,2500.0,1465.7943385788767,755.8653526584299,698.8888887975279,0.4425846925097696,0.2759622607903156,0.5208991954818295,1.6350938314671262,1.5870338113029676,0.0196705190999939,0.0021911930786953,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20676203782457003,-0.20676203782457003,0.736
4222,0.4555046816021518,3.252787228145403,-0.0108682791287959,0.1878523571085582,3.75986469324488,1.18034576530099,1727.6156571561903,2167.3566691680844,721.3461749131737,1269.5161277226985,0.5983180561927093,0.8401308553602117,0.3028139319087148,2.1342168288738157,1.6823665317265923,0.0163347808982273,0.0075397471574949,0.0,0,0.0,0.0,0.0524668995554807,0,0.0,0.084829763557508,0,0,0,6,0.3610174507713523,0.20676203782457003,-0.20676203782457003,0.736
4223,0.0234524186091255,1.1538130338410957,1.2551307604091877,0.0,6.283185307179586,1.5707963267948966,307.01624692883183,2500.0,484.8403958412496,1257.8940389239972,1.0,1.0,0.0,3.0,2.0,0.0100890335210422,0.026596015320459,0.0,0,0.0,0.0,0.2937960098861216,0,0.0,0.1217016179831365,0,0,0,6,0.377382213404074,0.20676203782457003,-0.20676203782457003,0.736
4224,0.7201758102325277,5.054201358906873,-0.02220228285648,0.1914441016827689,4.48070829114854,1.3033845694036028,1000.0,1298.9876571459292,1359.6910637854187,1103.6851016823452,0.4378914906974853,0.5,0.3586154507294408,0.9687568397291272,1.518102341770316,0.0087691900477345,0.0019852239905978,0.0,0,0.0,0.0,0.0,0,0.0,0.1334737514804113,0,0,0,6,0.3607925736164948,0.20676203782457003,-0.20676203782457003,0.736
4225,0.4173671969663574,3.761958786220368,0.8565162928028233,0.3256120826608838,4.3175488598998575,1.401209042381733,1002.870826634961,480.5153181623357,578.6087787776239,1122.7939505882125,0.4245799239588865,0.3732503988127862,0.6666469227621463,1.1934185552234728,0.5956633834563354,0.0127523723090626,0.0171287473573278,0.0,0,0.0,0.0,0.0975086745960517,0,0.0,0.1647438160912743,0,0,1,6,0.4271913229816074,0.20676203782457003,-0.20676203782457003,0.736
4226,0.0981027736363785,3.4340566281033214,0.5661696536482742,0.2681011017151427,1.7205013067137087,0.892166567679732,2500.0,2489.232736521298,1160.7587656614787,-200.07164015723103,0.8566646882623777,1.0,0.7019708520416501,2.865997536054735,1.709630975304194,0.0218015638964639,0.0044932423392866,0.0,0,0.0,0.0,0.0,0,0.1036121673003802,0.0,0,0,0,6,0.3590360098411988,0.20676203782457003,-0.20676203782457003,0.736
4227,0.2526958202716563,6.283185307179586,1.2456856238594565,0.4962400339432979,2.9262721957190494,0.4696575837562499,664.6228658295179,1000.0,1889.7958056502548,1264.2909147703292,0.694783209902792,0.4666991331990897,0.4776856616572218,1.5804116299301891,0.7445849351066786,0.0167038910926922,0.0535641618302562,0.5720747477784177,0,0.0,0.0,0.0097630791312579,0,0.0,0.0,1,0,0,6,0.44599046040645146,0.20676203782457003,-0.20676203782457003,0.736
4228,0.2416924568682478,5.290132329095236,0.1006532481854811,0.5,0.4434145613360409,0.0,1619.6514137352551,2373.622608277257,2035.492586371128,55.62073920660532,0.6243026612304108,0.5965119185906039,0.7151621001710458,2.104599150988072,1.796329290587298,0.0236122737740502,0.0159009850963302,0.092631323693764,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4172136072761038,0.20676203782457003,-0.20676203782457003,0.736
4229,0.7344782824832858,4.50879162079644,0.0236107488179005,1.0,0.0,-1.5707963267948966,43.49132945649467,-107.11024539432653,854.2996418312767,684.6184457694146,0.0,0.0,0.8738816098919782,0.2452756808260188,0.0,0.0073272421938593,0.0537595025467899,0.0,0,0.0,0.0,0.5457478895556077,0,0.0,0.1580668734451824,0,0,0,6,0.39434204488239943,0.20676203782457003,-0.20676203782457003,0.736
4230,0.8964232984422503,3.73298238308377,0.1601089008430435,0.0,3.0829185456835,1.5707963267948966,2358.3261584172715,2500.0,311.4277821939877,-500.0,0.7838856609715583,0.8844328047494557,0.1484791154797612,2.2931898892492573,2.0,0.0175208021647249,0.0158207870705068,0.0,0,0.0,0.0,0.1765410793296975,0,0.108167770419426,0.0,0,0,0,6,0.36968875586759553,0.20676203782457003,-0.20676203782457003,0.736
4231,0.5027334000777833,2.719319997686785,-0.200652434721884,0.3425787874017104,2.9052499558632565,0.8148903500147252,2094.1591568428103,2244.97164814834,878.3621589999557,-291.1732935192948,0.4574083357870867,0.8229423676134711,0.1538889966932499,1.6549880949908249,1.5987182929444057,0.020560983056934,0.0253920881348304,0.2198160572371023,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.42469506219041775,0.20676203782457003,-0.20676203782457003,0.736
4232,0.6108144940676843,2.745914711548629,0.0,0.5,3.141592653589793,0.5567782070363405,1000.0,1000.0,1000.0,1000.0,0.5,0.5,0.4347903577474432,1.5,1.0712604143773927,0.0089269543855888,0.0017130209555605,0.0,0,0.0,0.0,0.0,0,0.0,0.1256463276853712,0,0,0,6,0.36033213692266886,0.20676203782457003,-0.20676203782457003,0.736
4233,0.0,5.015948537320104,1.0021240328316083,0.0,0.7582167094314936,1.5707963267948966,2500.0,2500.0,1885.486973099963,920.0020548440792,0.9190248866318124,1.0,0.5840185622264324,2.950683279460522,2.0,0.0233864099320423,0.004653386267627,0.0,0,0.0,0.0,0.0,0,0.0889292196007259,0.0,0,0,0,6,0.35817230703533687,0.20676203782457003,-0.20676203782457003,0.736
4234,0.4114938560572556,3.2351702604104045,-0.1663846523347538,0.2969608483026983,3.062553045632999,0.5742457916131201,1000.0,2375.6587286434983,1036.2737425498408,807.5413120545263,0.3871986018381605,0.9179768111801266,0.0586608497847799,1.2766047108478564,1.355785743270502,0.0165241449248694,0.0841148178947729,1.0,0,0.0,0.0,0.0,0,0.1596958174904943,0.0741009897929265,1,0,0,6,0.4843409886637306,0.20676203782457003,-0.20676203782457003,0.736
4235,0.4555365327469722,2.241731123358675,-0.000162903707781,0.4488614514620152,3.4756687984868737,0.1408424926663637,1792.8146494055245,2110.815451925603,735.429843006191,141.87609775191277,0.5,0.5,0.4788406385250532,1.877987336505642,1.5491430473893977,0.0167352475087856,0.0017008579212361,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.20676203782457003,-0.20676203782457003,0.736
4236,0.4310684233395604,4.141518203040525,0.4089439948998169,0.3227267410146099,4.862957424868434,0.7671011483632832,795.8421982017389,1730.5228251663632,1681.3792333935176,1085.920248514677,0.6489241945965561,0.5420654999603636,0.2023971957054544,1.3453873649053474,1.7133503546103737,0.0159264813506867,0.0841113458167723,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.47058823529411764,0.20676203782457003,-0.20676203782457003,0.736
4237,0.6120418648302821,3.141592653589793,-1.0301280998727496,0.5588796692622789,3.141592653589793,1.5707963267948966,1555.8694854551663,1053.9078861900975,1000.0,-500.0,0.5,0.5,0.2802996917247968,2.491512766977298,1.1296825648379942,0.0175785377527587,0.0465430956364126,0.5016944001470534,0,0.0,0.0,0.0,0,0.1113892365456821,0.0,1,0,0,6,0.44782844921721976,0.20676203782457003,-0.20676203782457003,0.736
4238,0.45669501046555,3.100692063061413,0.0359005069186298,0.6299999999999999,3.0753329408012955,0.0,1631.0194446541918,1259.2868074552275,1118.0147031001377,272.0946626937612,0.3449709423958631,0.7288471563916123,0.5,1.169639062757346,1.0,0.0166665799745831,0.0027461207261067,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20676203782457003,-0.20676203782457003,0.736
4239,0.5,1.6857734913373843,0.0,0.1586720374575836,1.818752010946782,0.5714814866714701,1000.0,1628.5758983108335,1000.0,1000.0,0.5113157217949496,0.5641794128108697,0.1980440006673089,2.261486429817805,1.646987735744604,0.013395499677841,0.0014320774169703,0.0,0,0.0,0.0,0.0,0,0.0,0.1017599016561054,0,0,0,6,0.35892705303859446,0.20676203782457003,-0.20676203782457003,0.736
4240,0.0,0.0,-1.5707963267948966,1.0,0.0,-1.5707963267948966,2500.0,2500.0,2500.0,-500.0,0.0,0.0,0.0,0.688340818349836,0.0,0.011456155445119,0.0016794381628314,0.0,0,0.0,0.0,0.0,0,0.0,0.1114553038943388,0,0,0,6,0.35949737081731403,0.20676203782457003,-0.20676203782457003,0.736
4241,0.5094799910756943,2.593697429002717,0.238079806096981,0.2959278486362794,2.578684708400193,0.953648651052287,1966.4415161040388,2111.79189742802,454.0379359205601,-31.35429719092781,0.5186663476088582,0.8217878528472605,0.237951228617525,2.31597573283529,1.4897588014589591,0.0157611433333292,0.0036710052007018,0.0,0,0.0,0.0,0.0310651956045039,0,0.0,0.0,0,0,0,0,0.0018273644473237587,0.20676203782457003,-0.20676203782457003,0.736
4242,0.3621943810345362,0.0,1.5707963267948966,0.0,5.221942377308767,1.5707963267948966,-198.1599632022298,2500.0,-500.0,2500.0,0.5538402153288596,1.0,0.0,1.7306342221991282,2.0,0.0165848556508747,0.0596139689931298,0.0,0,0.0,0.0,0.6904158544328716,0,0.8316953316953317,0.0,0,0,0,6,0.44247712859577665,0.20676203782457003,-0.20676203782457003,0.736
4243,0.2913107405192666,2.9314278873998028,0.3932408232227196,0.5,2.3583788397983625,0.0,1952.9177625674608,2167.816272240688,774.4836753927248,-199.4626297671968,0.3177614272400045,0.8235795631610753,0.1480977087973788,1.958614562407204,1.255772554066369,0.0209851517126712,0.0009595209800919,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20676203782457003,-0.20676203782457003,0.736
4244,0.7783294722637712,4.238631178792018,-0.1335121219652713,0.0,4.336248521397579,1.5707963267948966,1724.2613325697844,1941.2568606557384,1096.079293788061,180.67994439955936,0.999619407343414,0.3028937217816527,0.0,3.0,1.9700491918031129,0.0170207996181278,0.0840550744417384,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.47058823529411764,0.20676203782457003,-0.20676203782457003,0.736
4245,0.0,0.0,-1.5707963267948966,0.7801606355143533,4.941201222905429,-1.5707963267948966,-500.0,-483.4399733647675,-500.0,2500.0,0.7354553966338309,0.4930181373036444,1.0,0.728124612617112,0.0,0.0081790765899333,0.0680061915334159,0.0,0,0.0,0.0,0.7791668975656535,0,0.6553524804177546,0.0,0,0,0,6,0.4373246692931416,0.20676203782457003,-0.20676203782457003,0.736
4246,0.5512648876574073,5.798552671690644,1.5707963267948966,0.273890933896637,2.2078682003943184,1.3950136381599156,1213.1092499502815,2500.0,1164.5177687410346,-500.0,0.333916812757782,0.6212450355910792,0.0583514231853022,3.0,1.0493464636117251,0.0174150703843753,0.0049465872900767,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.20676203782457003,-0.20676203782457003,0.736
4247,0.497202509791016,4.832606507149864,-0.0879294876173912,0.4945989769504567,5.27530576929386,0.0144877054580085,1000.0,1176.5329515767987,1934.075479698466,-168.4641666508959,0.5,0.7410836789778678,0.5,1.7532965466356354,1.1509091153509692,0.0184020795237314,0.0023546946688996,0.0,0,0.0,0.0,0.0,0,0.0,0.0136374605045931,0,0,0,6,0.3537433800296819,0.20676203782457003,-0.20676203782457003,0.736
4248,0.0,6.040295611326561,1.5707963267948966,0.016470155445602,0.0,1.5707963267948966,2500.0,2500.0,2434.8963671817,1332.89359286862,1.0,1.0,1.0,3.0,2.0,0.027392968219333,0.0006246243264123,0.0,0,0.0,0.0,0.0,0,0.4661716171617162,0.0,0,0,0,6,0.3803630363036304,0.20676203782457003,-0.20676203782457003,0.736
4249,0.1375921241460592,2.846840598835238,0.5693551469106216,0.0862656221059566,3.7868279266206497,1.3669154737093567,2190.8361573457005,1858.2399598147224,408.8879072387603,2.7906144110318287,0.7680431407138769,1.0,0.1186353055028498,2.594327392526114,1.5945769001084855,0.0151740931337694,0.0044406267965033,0.0,0,0.0,0.0,0.0395489488335411,0,0.0,0.0,0,0,0,0,0.0023264087549141822,0.20676203782457003,-0.20676203782457003,0.736
4250,0.6850025536232833,2.956040511125712,0.0321575617631592,0.7339827405448798,1.504128015567795,-0.7572003185447082,2500.0,1911.959293907145,1676.479517094093,-500.0,0.2314573040609474,1.0,0.0292301798390851,0.6858473807078492,1.2754051022967603,0.0107533518861814,0.0016366840228056,0.0,0,0.0,0.0,0.0,0,0.0,0.1104265587394326,0,0,0,6,0.35943685639643724,0.20676203782457003,-0.20676203782457003,0.736
4251,0.2743330280177137,3.141592653589793,0.0,0.5,2.672922016780956,0.0,1290.8007833858735,1510.1293274445352,1114.6383711810008,1000.0,0.5,0.8750190624981253,0.22375466847183,1.5,1.0,0.0141424452531507,0.0015348314391065,0.0,0,0.0,0.0,0.0,0,0.0,0.0298488764665398,0,0,0,6,0.3546969927333259,0.20676203782457003,-0.20676203782457003,0.736
4252,0.5,3.141592653589793,0.4350138859721038,0.1118646692999894,3.141592653589793,1.3000931347407636,1000.0,2150.004089681121,1000.0,775.0416707404138,0.8722304477018441,0.7624137397549663,0.5829908224618444,1.5,1.7721441334278698,0.0141866742791626,0.0017273502195639,0.0,0,0.0,0.0,0.0,0,0.0,0.0753055404911392,0,0,0,6,0.3573709141465376,0.20676203782457003,-0.20676203782457003,0.736
4253,0.5361111229322906,1.8074085565810267,0.4232660871425802,0.0222487542209374,3.141592653589793,1.534896726810096,1000.0,636.6878810940266,1670.898649842154,1151.928628358257,0.6126605063713647,0.5,0.1981527992568443,2.300297437331857,1.3187804341407898,0.0174643350521065,0.0052745955077445,0.0,0,0.0,0.0,0.0111015472210635,0,0.0,0.0963649587019093,0,0,1,6,0.4180862650542925,0.20676203782457003,-0.20676203782457003,0.736
4254,0.2642792743899534,5.356758263155882,1.5707963267948966,0.0,6.283185307179586,1.5707963267948966,2129.3663348668238,1633.786184474645,676.482250995326,-135.14048078931967,1.0,1.0,0.213884040490344,2.563306425547,1.898625054185674,0.0171638124027088,0.0840937194755801,1.0,0,0.0,0.0,0.0,0,0.2276330690826727,0.0,0,0,0,6,0.4251548864166278,0.20676203782457003,-0.20676203782457003,0.736
4255,0.7427972021929677,3.872906801286317,0.7950449633953146,0.3280253182751032,4.319342377866112,0.9021698495070164,834.7628695413728,2263.108339770484,1154.7243982029818,800.6604708276468,0.7566886044987542,0.8086751687034288,0.2383489140077043,2.441980738366967,1.5508828300945356,0.0141770140918777,0.0120449671576993,0.0371968990209218,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.41395275876593657,0.20676203782457003,-0.20676203782457003,0.736
4256,0.3328024112745101,3.613989008563213,-0.0101724699458649,0.3158564336973543,4.27978111677878,0.6161151610710501,2022.2308075016624,2054.6414016186272,1086.4290879547775,458.1345408265319,0.7080647460586738,0.8587317274188663,0.1408688851652954,1.7930343284326862,1.291459954408124,0.0174003205061178,0.0438634996450626,0.4644536434763924,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.43908550843978783,0.20676203782457003,-0.20676203782457003,0.736
4257,0.6621821247421245,3.5590635419351044,0.246260097369818,0.2030853564580885,3.5779312931894016,0.8261197992373877,957.5165541413608,1764.5526185042286,1498.4480670044209,539.4870551815497,0.5954455308050391,0.6773115204324,0.3833289812886231,1.6937097010505382,1.83847322907059,0.0155582167181784,0.0015768862905648,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20676203782457003,-0.20676203782457003,0.736
4258,0.5350809961476747,3.036066036744711,0.445916944495366,0.0823558250552239,1.641084554997387,1.2208710436865298,2158.2412613727174,2500.0,1042.2805124199715,-242.6525531444879,0.5061184947966922,0.7311512120154102,0.364970162733775,2.2224998417870543,1.9432699577833443,0.0215881042976575,0.0693817091370977,0.7906444492602177,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4582732028976599,0.20676203782457003,-0.20676203782457003,0.736
4259,1.0,0.0,-1.5707963267948966,0.0,0.0,1.1411065536656848,2500.0,2500.0,-500.0,-500.0,0.5826338121305449,1.0,0.0,3.0,1.1049241145460664,0.0156032548497681,0.0382710823632895,0.0,0,0.0,0.0,0.4371667757611928,0,0.0,0.0629723492598712,0,0,0,6,0.38236112500123903,0.20676203782457003,-0.20676203782457003,0.736
4260,0.4888006055211522,2.708441883679801,1.5707963267948966,0.7234285939345402,4.637933057962761,1.5707963267948966,2172.327973211364,2500.0,2315.9460093571624,725.4427193922935,0.5631900965079142,1.0,0.0,1.3446532565969522,0.6440411305298754,0.026990889775773,0.0837783487831547,1.0,0,0.0,0.0,0.0,0,0.4811320754716981,0.0,1,0,0,6,0.4988901220865705,0.20676203782457003,-0.20676203782457003,0.736
4261,0.4453805846638617,2.2076139314555965,0.9687348872253584,0.0360636640277213,3.141592653589793,1.4956362035323736,1000.0,1000.0,1000.0,1000.0,0.8996037952772336,0.5,0.4644395498977854,2.110187676696168,1.6852326353114,0.0089200938073393,0.0027770749894956,0.0,0,0.0,0.0,0.0,0,0.0,0.1254450411565113,0,0,0,6,0.3603202965386183,0.20676203782457003,-0.20676203782457003,0.736
4262,0.4377288451085572,3.423925929388035,0.0189846223871231,0.3234640943657716,2.5304536157358077,1.5249759464093002,701.2532862419739,970.0893002053348,285.8972725021199,-199.65195699516107,0.7477996918052381,0.6503447530599049,0.0537803923553301,2.644118468852636,1.6075595477200422,0.0123561936391099,0.0156787724235487,0.0,0,0.0,0.0,0.1610045217823938,0,0.0,0.0939706349036421,0,0,0,6,0.36793971509917855,0.20676203782457003,-0.20676203782457003,0.736
4263,0.5438148989778084,2.9831082979838954,0.0,0.5840994926944209,3.4903670481191926,0.2079275755317075,1952.46586227176,1843.7053366238977,981.3234636430012,-139.63084850149266,0.5459167456003429,0.6362505512139035,0.1719096728411238,1.65569485692569,1.4543847403816763,0.0180943246704142,0.00086019015324,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20676203782457003,-0.20676203782457003,0.736
4264,0.1152390495366268,5.574207841872978,1.0469175735794427,0.2122989590156612,5.396212732924454,0.4316191647652094,1000.0,1364.9372461110918,199.77839779129044,964.390942859262,0.611775334537201,0.5,0.5,1.5,1.5072847331739043,0.0103995229957781,0.0186012477319354,0.0,0,0.0,0.0,0.1947008519702639,0,0.0,0.1664991707010264,0,0,0,6,0.37418823662772294,0.20676203782457003,-0.20676203782457003,0.736
4265,0.6731027232586738,3.929047264363658,-0.4191369695018425,0.2365240696895245,3.1989300473143545,0.2609352335700334,1441.651516427834,2006.3989528503823,1375.4494237245294,167.4650349329379,0.5343501896559599,0.539741742357672,0.323480728007146,1.3390063325449706,1.83694337569797,0.017363581032824,0.0008819563557864,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20681982011987876,-0.20681982011987876,0.736
4266,0.5521805755041302,2.975861928639728,0.4541882339538542,0.0,2.91290588971308,1.5707963267948966,725.0150449851119,1623.2343141226972,1355.6359275389227,1303.3080879250497,0.4405115053149603,0.4448268754431068,0.3028020068803517,1.5333736386127153,0.9592247777165634,0.0142295627087678,0.0294524679860577,0.2680078539750162,0,0.0,0.0,0.0,0,0.0,0.0982839163242994,1,0,0,6,0.43331128060584206,0.20681982011987876,-0.20681982011987876,0.736
4267,0.3874763609014491,2.552988172479073,-0.0511055914710288,0.4747282228685067,3.5708706090485034,0.191429928896458,2189.1196036209667,2500.0,902.8280636163738,-500.0,0.4935187050188384,0.7456906457770383,0.0,1.3977558653826396,1.2303840603659766,0.0205779863482748,0.0022476311937663,0.0,0,0.0,0.0,0.0175510680330415,0,0.0,0.0,0,0,0,0,0.0010324157666495,0.20681982011987876,-0.20681982011987876,0.736
4268,0.2781445348378135,2.41427804513493,-0.5268461665284119,0.4733188521969796,3.4993373956424323,0.644567661240787,2271.7145477477725,2275.0556949470465,703.9784102196286,-416.4849905480233,0.5453257955360177,0.9712628955495752,0.1262489640942865,1.4070417893054656,1.5499166491011085,0.0193995061804623,0.0088887743004825,0.0,0,0.0,0.0,0.0466961163253024,0,0.0,0.0,1,0,0,6,0.41451153625442955,0.20681982011987876,-0.20681982011987876,0.736
4269,0.676996838847786,4.729589416359931,0.0857294091512904,0.0,4.333201026704211,1.4216753673447249,1485.9125580992843,1729.7498824623349,1087.805288679757,148.96837956057692,1.0,0.3151909085481998,0.05,3.0,2.0,0.0163717818849205,0.0841042515935348,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.47058823529411764,0.20681982011987876,-0.20681982011987876,0.736
4270,0.0,6.283185307179586,1.5707963267948966,1.0,0.0,-1.5707963267948966,-500.0,-500.0,2500.0,2500.0,0.0,0.0,1.0,0.0,0.0,0.0081761645838897,0.0671576121574364,0.0,0,0.0,0.0,0.7757643384458113,0,0.6536458333333334,0.0,0,0,0,6,0.4370241277517144,0.20681982011987876,-0.20681982011987876,0.736
4271,0.5494224102074536,2.943519075998858,0.4343021368918208,0.6235031015395514,3.501988945741595,1.059559987972,1091.0968331221777,2223.830359106485,1093.3658164879853,135.11676383743313,0.7981289413619301,0.9131815921225525,0.0537397915354192,1.9612543092375585,1.3529122506995226,0.0154106412181339,0.0011702525187695,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.20681982011987876,-0.20681982011987876,0.736
4272,0.7074886969753399,4.213621601803836,0.0,0.2675320041477126,2.6548570641615354,1.1524920345037002,738.1450328061144,1837.1957304791629,1561.6622747029442,999.54332699418,0.5225714673256492,0.5,0.0629646575284263,1.6970965774280111,1.3876172129552362,0.0148697017728364,0.0011510305907734,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.20681982011987876,-0.20681982011987876,0.736
4273,0.3211711260683156,3.2228158136025398,-0.3029662161839905,0.3135790188667409,3.705199556654126,0.8939053731614408,2358.300095571154,2253.231380042647,824.8546291797288,-421.6559591525102,0.5587712026345005,0.9032529552849892,0.0426345161955636,1.9197100496857948,1.6132861825763898,0.0203839961437965,0.0038928645107074,0.0,0,0.0,0.0,0.0196099000461126,0,0.0,0.0,1,0,0,6,0.4129182294144772,0.20681982011987876,-0.20681982011987876,0.736
4274,0.8336855761549381,3.950520925659101,0.0586701090909442,0.7225658768928942,4.036345621957226,-0.4235499440675047,580.442161500496,1972.515927974879,1921.310736919681,653.6468756876641,0.6031092645815881,0.5493468328114832,0.1582377490857535,0.7260805143816114,1.098609099011837,0.0088584210509416,0.0152929582174212,0.0,0,0.0,0.0,0.1553797972720771,0,0.0,0.1338725726029725,0,0,0,6,0.36995602175735587,0.20681982011987876,-0.20681982011987876,0.736
4275,0.4418531532947378,4.368314870821472,1.5707963267948966,0.0,3.554985350223519,1.5707963267948966,1494.202311715018,1800.4548498035415,1564.959449648547,1409.5742190182775,0.8125517161679976,0.8244866922374119,0.4353836480261848,2.455759870450243,2.0,0.018310459676859,0.0343153875598481,0.334310191372665,0,0.0,0.0,0.0,0,0.0,0.0622453252499824,1,0,0,6,0.43509150097780275,0.20681982011987876,-0.20681982011987876,0.736
4276,0.5777211525127968,0.4859543384805325,-0.1979795468497522,0.8202654673755518,0.0,-0.5754953946083561,1355.4734451863326,749.6052877372044,-52.72374489367087,213.5559447207875,0.0,0.7346266995012798,0.0,2.0156734014672595,1.1366678441031155,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,6,1.0,0.20681982011987876,-0.20681982011987876,0.736
4277,0.5,4.2369777953600485,0.9925504509534072,0.426435911899778,1.173502361360729,0.6705555122888885,1000.0,2500.0,1000.0,1000.0,0.9126901301977682,0.551318836752866,0.7890180603201542,2.7261054028329315,1.7505965701627255,0.0149031182830177,0.002750412083111,0.0,0,0.0,0.0,8.746649046317103e-05,0,0.0,0.0965213183181299,0,0,0,6,0.3586240461652114,0.20681982011987876,-0.20681982011987876,0.736
4278,0.0,0.0,1.5707963267948966,0.088822785683683,6.283185307179586,1.5707963267948966,2500.0,2500.0,-500.0,-500.0,1.0,1.0,0.0,3.0,2.0,0.0231555447860664,0.0372121082966307,0.0,0,0.0,0.0,0.4371670418110009,0,0.3375130616509927,0.0489665130985623,0,0,0,6,0.40139097744473856,0.20681982011987876,-0.20681982011987876,0.736
4279,0.2107049613716928,0.0,-1.5707963267948966,0.9929819179398416,0.0,-1.5707963267948966,1599.0783539988445,1145.4006878684895,370.2712745188468,-500.0,0.4759300941699843,0.1289458478630736,0.3699974988775003,0.2377196743003233,0.2101131229247986,0.0101524908767082,0.0034769988429026,0.0,0,0.0,0.0,0.0,0,0.0,0.1113569708269318,0,0,0,6,0.35949158651923124,0.20681982011987876,-0.20681982011987876,0.736
